Purchase Order,Invoice No,Vendor,Supplier,Product,Variant,Product Type,SKU,Barcode,Shopify ID,Supplier Code,ASIN,Vendor Code,Text 2,Text 3,Status,PO Date,Confirmed Date,Expected Date,Ship Date,Cancel Date,Received at,Retail Price,Stock,Ordered,Quantity,Cost,Total Cost,Cost (Supplier Currency),Total Cost (Supplier Currency),Total Retail,Shipping Company Name,Shipping Address 1,Shipping Address 2,Shipping City,Shipping State / Province,Shipping Zip / Postcode,Shipping Country
21909,,Al-Malaika for Manufacturing Textiles S.A.E.,,SCARAB COCKTAIL NAPKINS (Set of 6),light blue,Napkin,SC-CNP-33-10,7E+12,3.92623E+13,,,,,,not delivered,04/07/2025,05/07/2025,02/08/2025,,,,"72,00",1,4,4,"20,00","80,00",,,"288,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21909,,Al-Malaika for Manufacturing Textiles S.A.E.,,BIRD NAPKIN (SET OF 3),sky blue,Napkin,BIR-NP-10,7E+12,3.33384E+13,,,,,,not delivered,04/07/2025,05/07/2025,02/08/2025,,,,"58,00",1,3,3,"16,00","48,00",,,"174,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21909,,Al-Malaika for Manufacturing Textiles S.A.E.,,EMBROIDERED LAUNDRY BAG,Bee / yellow / grey,Bags,BEE-LABG-05,7E+12,1.07473E+12,,,,,,not delivered,04/07/2025,05/07/2025,02/08/2025,,,,"55,00",0,2,2,"17,00","34,00",,,"110,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21909,,Al-Malaika for Manufacturing Textiles S.A.E.,,EMBROIDERED LAUNDRY BAG,Rania / aqua,Bags,RN-LABG-15,7E+12,4.23702E+13,,,,,,not delivered,04/07/2025,05/07/2025,02/08/2025,,,,"55,00",1,1,1,"17,00","17,00",,,"55,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21909,,Al-Malaika for Manufacturing Textiles S.A.E.,,ZIG ZAG NAPKIN,green,Napkin,ZZ-NP-19,7E+12,4.37405E+13,,,,,,not delivered,04/07/2025,05/07/2025,02/08/2025,,,,"25,00",0,24,24,"9,00","216,00",,,"600,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21909,,Al-Malaika for Manufacturing Textiles S.A.E.,,LUXOR PALM GUEST TOWEL (Set of 2),Default Title,Towel,LXPL-GUTW-82,,4.61231E+13,,,,,,not delivered,04/07/2025,05/07/2025,02/08/2025,,,,"59,00",0,5,5,"18,00","90,00",,,"295,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21909,,Al-Malaika for Manufacturing Textiles S.A.E.,,OTTOMAN VASE GUEST TOWEL (Set of 2),coral,Towel,OVA-GUTW-14,7E+12,3.30828E+13,,,,,,not delivered,04/07/2025,05/07/2025,02/08/2025,,,,"77,00",0,5,5,"22,00","110,00",,,"385,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21909,,Al-Malaika for Manufacturing Textiles S.A.E.,,FELUCCA GUEST TOWEL (Set of 2),Default Title,Towel,FLC-GUTW-82,,4.61231E+13,,,,,,not delivered,04/07/2025,05/07/2025,02/08/2025,,,,"59,00",0,5,5,"18,00","90,00",,,"295,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21910,,Al-Malaika for Manufacturing Textiles S.A.E.,,BIRD NAPKIN (SET OF 3),green,Napkin,BIR-NP-19,7E+12,3.33384E+13,NP-LN-BR-green,,,,,not delivered,05/07/2025,05/07/2025,02/08/2025,,,,"58,00",1,7,7,"17,00","119,00",,,"406,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21910,,Al-Malaika for Manufacturing Textiles S.A.E.,,LUXOR PALM COCKTAIL NAPKINS (Set of 6),Default Title,Napkin,LXPL-CNP,,4.61231E+13,,,,,,not delivered,05/07/2025,05/07/2025,02/08/2025,,,,"74,00",2,4,4,"20,00","80,00",,,"296,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21911,,Al-Malaika for Manufacturing Textiles S.A.E.,,LUXOR PALM COCKTAIL NAPKINS (Set of 6),Default Title,Napkin,LXPL-CNP,,4.61231E+13,,,,,,not delivered,05/07/2025,,,,,,"74,00",2,4,4,"20,00","80,00",,,"296,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21911,,Al-Malaika for Manufacturing Textiles S.A.E.,,CAIRO PALM NAPKIN,Default Title,Napkin,CAIPL-NP,7E+12,4.35609E+13,,,,,,not delivered,05/07/2025,,,,,,"28,00",35,0,9,"10,00","90,00",,,"252,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
