Purchase Order,Invoice No,Vendor,Supplier,Product,Variant,Product Type,SKU,Barcode,Shopify ID,Supplier Code,ASIN,Vendor Code,Text 2,Text 3,Status,PO Date,Confirmed Date,Expected Date,Ship Date,Cancel Date,Received at,Retail Price,Stock,Ordered,Quantity,Cost,Total Cost,Cost (Supplier Currency),Total Cost (Supplier Currency),Total Retail,Shipping Company Name,Shipping Address 1,Shipping Address 2,Shipping City,Shipping State / Province,Shipping Zip / Postcode,Shipping Country
21874,,Al-Malaika for Manufacturing Textiles S.A.E.,,TERRYCLOTH TOWELS,Face Towel (33cm x 33cm) / white,Towel,FCTW-00,7E+12,3.68304E+11,,,,,,not delivered,17/03/2025,17/03/2025,14/04/2025,,,,"5,00",14,2,2,"1,00","2,00",,,"10,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21874,,Al-Malaika for Manufacturing Textiles S.A.E.,,TERRYCLOTH TOWELS,Hand Towel (50cm x 100cm) / white,Towel,HDTW-00,7E+12,3.68304E+11,,,,,,not delivered,17/03/2025,17/03/2025,14/04/2025,,,,"23,00",17,2,2,"5,00","10,00",,,"46,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,SWIMWEAR BAG,Bikini Bag coral,Bags,BK-BAG-EMB-14,7E+12,4.65704E+13,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"29,00",1,2,2,"9,00","18,00",,,"58,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,SWIMWEAR BAG,Bikini Bag olive,Bags,BK-BAG-EMB-53,7E+12,4.65704E+13,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"29,00",2,2,2,"9,00","18,00",,,"58,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,LUXOR PALM GUEST TOWEL (Set of 2),Default Title,Towel,LXPL-GUTW-82,,4.61231E+13,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"59,00",4,4,3,"17,00","51,00",,,"177,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,CAIRO PALM GUEST TOWEL (Set of 2),Default Title,Towel,CAIPL-GUTW,7E+12,4.35609E+13,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"59,00",2,4,4,"17,00","68,00",,,"236,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,BEE BEDDING,Duvet Cover / Super King (260cm x 220cm) / yellow/grey,Bedding,BEE-SKD-05,7E+12,3.13918E+11,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"340,00",0,1,1,"90,00","90,00",,,"340,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,BEE BEDDING,Flat Sheet / King Size (275cm x 290cm) / yellow/grey,Bedding,BEE-KS-05,7E+12,3.13918E+11,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"250,00",2,1,1,"62,00","62,00",,,"250,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,BEE BEDDING,Pillow Case / King (90cm x 50cm) / yellow/grey,Bedding,BEE-KPC-05,7E+12,3.13919E+11,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"57,00",1,4,4,"17,00","68,00",,,"228,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,CAMEL TOILETRY BAG,gold / large,Toiletry Bag,CA-TOBG-39,,4.61231E+13,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"39,00",0,3,3,"11,00","33,00",,,"117,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,BEES PLACEMAT,multi colour,Placemats,BEE-PLAC-33,7E+12,3.94394E+13,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"47,00",6,6,6,"12,00","72,00",,,"282,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21875,,Al-Malaika for Manufacturing Textiles S.A.E.,,DONKEY BEACH BAG,genzary,Bags,DO-BEBG-54,7E+12,4.43745E+13,,,,,,not delivered,17/03/2025,25/03/2025,22/04/2025,,,,"95,00",-1,4,2,"31,00","62,00",,,"190,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,CHERRY BLOSSOM GUEST TOWEL (Set of 2),amber,Towel,CHBL-GUTW-05,,4.61231E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"68,00",-1,4,2,"19,00","38,00",,,"136,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,CHERRY BLOSSOM GUEST TOWEL (Set of 2),pink,Towel,CHBL-GUTW-11,,4.61231E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"68,00",0,4,2,"19,00","38,00",,,"136,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,CHERRY BLOSSOM GUEST TOWEL (Set of 2),teal,Towel,CHBL-GUTW-15,,4.61231E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"68,00",-1,5,4,"19,00","76,00",,,"272,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,HOME COLLECTION NAPKIN (Set of 3),Default Title,Napkin,HOM-NP,,4.6123E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"102,00",0,4,4,"27,00","108,00",,,"408,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,MARWA LINEN CONTRAST EDGE NAPKINS,red,Napkin,OV-NP-33-16,7E+12,1.22769E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"15,00",0,6,6,"4,00","24,00",,,"90,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,MARWA LINEN CONTRAST EDGE NAPKINS,yellow,Napkin,OV-NP-33-05,7E+12,1.07457E+12,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"15,00",6,6,6,"4,00","24,00",,,"90,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,RED SEA BEACH TOWEL,teal,Beach Towel,RESE-BETW-17,,4.66306E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"58,00",-2,6,6,"14,00","84,00",,,"348,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
21876,,Al-Malaika for Manufacturing Textiles S.A.E.,,RED SEA BEACH TOWEL,terracotta,Beach Towel,RESE-BETW-73,,4.66306E+13,,,,,,not delivered,27/03/2025,07/04/2025,05/05/2025,,,,"58,00",1,3,3,"14,00","42,00",,,"174,00",Berlin,Dubrowstraße 29,,Berlin,,14129,Germany
